community_area,month,primary_type,type_count
1,2017-10-01,OFFENSE INVOLVING CHILDREN,2
1,2017-10-01,OTHER OFFENSE,17
1,2017-10-01,PROSTITUTION,1
1,2017-10-01,PUBLIC PEACE VIOLATION,3
1,2017-10-01,ROBBERY,25
1,2017-10-01,SEX OFFENSE,3
1,2017-10-01,THEFT,130
1,2017-10-01,WEAPONS VIOLATION,3
1,2017-11-01,ASSAULT,27
1,2017-11-01,BATTERY,67
1,2017-11-01,BURGLARY,15
1,2017-11-01,CRIMINAL DAMAGE,49
1,2017-11-01,CRIMINAL SEXUAL ASSAULT,1
1,2017-11-01,CRIMINAL TRESPASS,13
1,2017-11-01,DECEPTIVE PRACTICE,23
1,2017-11-01,MOTOR VEHICLE THEFT,13
1,2017-11-01,NARCOTICS,6
1,2017-11-01,OFFENSE INVOLVING CHILDREN,2
1,2017-11-01,OTHER OFFENSE,17
1,2017-11-01,PROSTITUTION,1
1,2017-11-01,ROBBERY,15
1,2017-11-01,SEX OFFENSE,3
1,2017-11-01,THEFT,109
1,2017-11-01,WEAPONS VIOLATION,5
1,2017-12-01,ASSAULT,15
1,2017-12-01,BATTERY,55
1,2017-12-01,BURGLARY,8
1,2017-12-01,CRIMINAL DAMAGE,46
1,2017-12-01,CRIMINAL SEXUAL ASSAULT,4
1,2017-12-01,CRIMINAL TRESPASS,8
1,2017-12-01,DECEPTIVE PRACTICE,24
1,2017-12-01,INTERFERENCE WITH PUBLIC OFFICER,3
1,2017-12-01,MOTOR VEHICLE THEFT,11
1,2017-12-01,NARCOTICS,2
1,2017-12-01,OFFENSE INVOLVING CHILDREN,6
1,2017-12-01,OTHER OFFENSE,13
1,2017-12-01,PUBLIC PEACE VIOLATION,2
1,2017-12-01,ROBBERY,16
1,2017-12-01,SEX OFFENSE,1
1,2017-12-01,THEFT,75
1,2017-12-01,WEAPONS VIOLATION,3
1,2018-01-01,ASSAULT,22
1,2018-01-01,BATTERY,50
1,2018-01-01,BURGLARY,9
1,2018-01-01,CRIMINAL DAMAGE,35
1,2018-01-01,CRIMINAL SEXUAL ASSAULT,3
1,2018-01-01,CRIMINAL TRESPASS,12
1,2018-01-01,DECEPTIVE PRACTICE,22
1,2018-01-01,MOTOR VEHICLE THEFT,5
1,2018-01-01,NARCOTICS,6
1,2018-01-01,OFFENSE INVOLVING CHILDREN,5
1,2018-01-01,OTHER OFFENSE,18
1,2018-01-01,PUBLIC PEACE VIOLATION,2
1,2018-01-01,ROBBERY,18
1,2018-01-01,SEX OFFENSE,2
1,2018-01-01,THEFT,72
1,2018-01-01,WEAPONS VIOLATION,3
1,2018-02-01,ASSAULT,25
1,2018-02-01,BATTERY,63
1,2018-02-01,BURGLARY,7
1,2018-02-01,CRIMINAL DAMAGE,35
1,2018-02-01,CRIMINAL SEXUAL ASSAULT,2
1,2018-02-01,CRIMINAL TRESPASS,10
1,2018-02-01,DECEPTIVE PRACTICE,14
1,2018-02-01,INTERFERENCE WITH PUBLIC OFFICER,1
1,2018-02-01,MOTOR VEHICLE THEFT,4
1,2018-02-01,NARCOTICS,2
1,2018-02-01,OFFENSE INVOLVING CHILDREN,2
1,2018-02-01,OTHER OFFENSE,13
1,2018-02-01,PUBLIC PEACE VIOLATION,1
1,2018-02-01,ROBBERY,10
1,2018-02-01,SEX OFFENSE,6
1,2018-02-01,THEFT,53
1,2018-02-01,WEAPONS VIOLATION,3
1,2018-03-01,ASSAULT,29
1,2018-03-01,BATTERY,58
1,2018-03-01,BURGLARY,13
1,2018-03-01,CRIMINAL DAMAGE,40
1,2018-03-01,CRIMINAL SEXUAL ASSAULT,1
1,2018-03-01,CRIMINAL TRESPASS,19
1,2018-03-01,DECEPTIVE PRACTICE,21
1,2018-03-01,MOTOR VEHICLE THEFT,8
1,2018-03-01,NARCOTICS,3
1,2018-03-01,OBSCENITY,1
1,2018-03-01,OFFENSE INVOLVING CHILDREN,3
1,2018-03-01,OTHER OFFENSE,18
1,2018-03-01,ROBBERY,15
1,2018-03-01,SEX OFFENSE,2
1,2018-03-01,THEFT,80
1,2018-03-01,WEAPONS VIOLATION,3
1,2018-04-01,ASSAULT,23
1,2018-04-01,BATTERY,51
1,2018-04-01,BURGLARY,11
1,2018-04-01,CRIMINAL DAMAGE,21
1,2018-04-01,CRIMINAL SEXUAL ASSAULT,2
1,2018-04-01,CRIMINAL TRESPASS,10
1,2018-04-01,DECEPTIVE PRACTICE,22
1,2018-04-01,INTERFERENCE WITH PUBLIC OFFICER,4
1,2018-04-01,MOTOR VEHICLE THEFT,4
1,2018-04-01,NARCOTICS,7
1,2018-04-01,OFFENSE INVOLVING CHILDREN,6
1,2018-04-01,OTHER OFFENSE,13
1,2018-04-01,PUBLIC PEACE VIOLATION,1
1,2018-04-01,ROBBERY,11
1,2018-04-01,SEX OFFENSE,3
1,2018-04-01,STALKING,1
1,2018-04-01,THEFT,72
1,2018-04-01,WEAPONS VIOLATION,1
1,2018-05-01,ASSAULT,18
1,2018-05-01,BATTERY,57
1,2018-05-01,BURGLARY,13
1,2018-05-01,CRIMINAL DAMAGE,45
1,2018-05-01,CRIMINAL SEXUAL ASSAULT,2
1,2018-05-01,CRIMINAL TRESPASS,5
1,2018-05-01,DECEPTIVE PRACTICE,21
1,2018-05-01,MOTOR VEHICLE THEFT,11
1,2018-05-01,NARCOTICS,2
1,2018-05-01,OTHER OFFENSE,19
1,2018-05-01,PUBLIC PEACE VIOLATION,1
1,2018-05-01,ROBBERY,8
1,2018-05-01,SEX OFFENSE,4
1,2018-05-01,STALKING,1
1,2018-05-01,THEFT,100
1,2018-05-01,WEAPONS VIOLATION,4
1,2018-06-01,ARSON,1
1,2018-06-01,ASSAULT,27
1,2018-06-01,BATTERY,61
1,2018-06-01,BURGLARY,22
1,2018-06-01,CRIMINAL DAMAGE,36
1,2018-06-01,CRIMINAL SEXUAL ASSAULT,3
1,2018-06-01,CRIMINAL TRESPASS,15
1,2018-06-01,DECEPTIVE PRACTICE,23
1,2018-06-01,HOMICIDE,1
1,2018-06-01,INTERFERENCE WITH PUBLIC OFFICER,4
1,2018-06-01,MOTOR VEHICLE THEFT,3
1,2018-06-01,NARCOTICS,8
1,2018-06-01,OFFENSE INVOLVING CHILDREN,2
1,2018-06-01,OTHER OFFENSE,22
1,2018-06-01,PUBLIC PEACE VIOLATION,4
1,2018-06-01,ROBBERY,10
1,2018-06-01,SEX OFFENSE,4
1,2018-06-01,THEFT,96
1,2018-06-01,WEAPONS VIOLATION,2
1,2018-07-01,ASSAULT,34
1,2018-07-01,BATTERY,83
1,2018-07-01,BURGLARY,17
1,2018-07-01,CRIMINAL DAMAGE,42
1,2018-07-01,CRIMINAL SEXUAL ASSAULT,2
1,2018-07-01,CRIMINAL TRESPASS,19
1,2018-07-01,DECEPTIVE PRACTICE,20
1,2018-07-01,INTERFERENCE WITH PUBLIC OFFICER,3
1,2018-07-01,KIDNAPPING,1
1,2018-07-01,MOTOR VEHICLE THEFT,11
1,2018-07-01,NARCOTICS,9
1,2018-07-01,OFFENSE INVOLVING CHILDREN,2
1,2018-07-01,OTHER OFFENSE,20
1,2018-07-01,ROBBERY,14
1,2018-07-01,SEX OFFENSE,1
1,2018-07-01,THEFT,119
1,2018-07-01,WEAPONS VIOLATION,3
1,2018-08-01,ARSON,1
1,2018-08-01,ASSAULT,16
1,2018-08-01,BATTERY,67
1,2018-08-01,BURGLARY,26
1,2018-08-01,CRIMINAL DAMAGE,51
1,2018-08-01,CRIMINAL SEXUAL ASSAULT,2
1,2018-08-01,CRIMINAL TRESPASS,14
1,2018-08-01,DECEPTIVE PRACTICE,28
1,2018-08-01,MOTOR VEHICLE THEFT,15
1,2018-08-01,NARCOTICS,13
1,2018-08-01,OFFENSE INVOLVING CHILDREN,2
1,2018-08-01,OTHER OFFENSE,17
1,2018-08-01,PUBLIC PEACE VIOLATION,1
1,2018-08-01,ROBBERY,15
1,2018-08-01,SEX OFFENSE,6
1,2018-08-01,THEFT,126
1,2018-08-01,WEAPONS VIOLATION,4
1,2018-09-01,ASSAULT,25
1,2018-09-01,BATTERY,67
1,2018-09-01,BURGLARY,15
1,2018-09-01,CRIMINAL DAMAGE,55
1,2018-09-01,CRIMINAL SEXUAL ASSAULT,3
1,2018-09-01,CRIMINAL TRESPASS,17
1,2018-09-01,DECEPTIVE PRACTICE,13
1,2018-09-01,HOMICIDE,2
1,2018-09-01,INTERFERENCE WITH PUBLIC OFFICER,2
1,2018-09-01,MOTOR VEHICLE THEFT,12
1,2018-09-01,NARCOTICS,4
1,2018-09-01,OFFENSE INVOLVING CHILDREN,1
1,2018-09-01,OTHER OFFENSE,20
1,2018-09-01,PUBLIC PEACE VIOLATION,1
1,2018-09-01,ROBBERY,11
1,2018-09-01,SEX OFFENSE,7
1,2018-09-01,STALKING,1
1,2018-09-01,THEFT,95
1,2018-10-01,ASSAULT,26
1,2018-10-01,BATTERY,78
1,2018-10-01,BURGLARY,21
1,2018-10-01,CRIMINAL DAMAGE,42
1,2018-10-01,CRIMINAL SEXUAL ASSAULT,4
1,2018-10-01,CRIMINAL TRESPASS,14
1,2018-10-01,DECEPTIVE PRACTICE,20
1,2018-10-01,HOMICIDE,1
1,2018-10-01,MOTOR VEHICLE THEFT,13
1,2018-10-01,NARCOTICS,7
1,2018-10-01,OFFENSE INVOLVING CHILDREN,7
1,2018-10-01,OTHER OFFENSE,21
1,2018-10-01,PUBLIC PEACE VIOLATION,2
1,2018-10-01,ROBBERY,9
1,2018-10-01,SEX OFFENSE,3
1,2018-10-01,THEFT,85
1,2018-10-01,WEAPONS VIOLATION,2
1,2018-11-01,ARSON,1
1,2018-11-01,ASSAULT,21
1,2018-11-01,BATTERY,51
1,2018-11-01,BURGLARY,12
1,2018-11-01,CRIMINAL DAMAGE,36
1,2018-11-01,CRIMINAL SEXUAL ASSAULT,2
1,2018-11-01,CRIMINAL TRESPASS,5
1,2018-11-01,DECEPTIVE PRACTICE,23
1,2018-11-01,HOMICIDE,1
1,2018-11-01,MOTOR VEHICLE THEFT,9
1,2018-11-01,NARCOTICS,3
1,2018-11-01,OFFENSE INVOLVING CHILDREN,2
1,2018-11-01,OTHER OFFENSE,18
1,2018-11-01,PUBLIC PEACE VIOLATION,1
1,2018-11-01,ROBBERY,12
1,2018-11-01,SEX OFFENSE,2
1,2018-11-01,THEFT,79
1,2018-11-01,WEAPONS VIOLATION,1
1,2018-12-01,ASSAULT,20
1,2018-12-01,BATTERY,47
1,2018-12-01,BURGLARY,8
1,2018-12-01,CRIMINAL DAMAGE,32
1,2018-12-01,CRIMINAL SEXUAL ASSAULT,1
1,2018-12-01,CRIMINAL TRESPASS,16
1,2018-12-01,DECEPTIVE PRACTICE,21
1,2018-12-01,HOMICIDE,1
1,2018-12-01,INTERFERENCE WITH PUBLIC OFFICER,1
1,2018-12-01,INTIMIDATION,1
1,2018-12-01,MOTOR VEHICLE THEFT,7
1,2018-12-01,NARCOTICS,4
1,2018-12-01,OFFENSE INVOLVING CHILDREN,2
1,2018-12-01,OTHER OFFENSE,14
1,2018-12-01,PUBLIC PEACE VIOLATION,3
1,2018-12-01,ROBBERY,11
1,2018-12-01,SEX OFFENSE,3
1,2018-12-01,THEFT,100
1,2018-12-01,WEAPONS VIOLATION,3
1,2019-01-01,ASSAULT,26
1,2019-01-01,BATTERY,59
1,2019-01-01,BURGLARY,20
1,2019-01-01,CRIMINAL DAMAGE,31
1,2019-01-01,CRIMINAL SEXUAL ASSAULT,2
1,2019-01-01,CRIMINAL TRESPASS,12
1,2019-01-01,DECEPTIVE PRACTICE,23
1,2019-01-01,MOTOR VEHICLE THEFT,7
1,2019-01-01,NARCOTICS,7
1,2019-01-01,OFFENSE INVOLVING CHILDREN,1
1,2019-01-01,OTHER OFFENSE,25
1,2019-01-01,ROBBERY,7
1,2019-01-01,SEX OFFENSE,2
1,2019-01-01,THEFT,71
1,2019-01-01,WEAPONS VIOLATION,1
1,2019-02-01,ASSAULT,14
1,2019-02-01,BATTERY,50
1,2019-02-01,BURGLARY,25
1,2019-02-01,CRIMINAL DAMAGE,30
1,2019-02-01,CRIMINAL TRESPASS,8
1,2019-02-01,DECEPTIVE PRACTICE,22
1,2019-02-01,INTERFERENCE WITH PUBLIC OFFICER,2
1,2019-02-01,MOTOR VEHICLE THEFT,8
1,2019-02-01,NARCOTICS,7
1,2019-02-01,OFFENSE INVOLVING CHILDREN,3
1,2019-02-01,OTHER OFFENSE,26
1,2019-02-01,PUBLIC PEACE VIOLATION,1
1,2019-02-01,ROBBERY,8
1,2019-02-01,SEX OFFENSE,2
1,2019-02-01,STALKING,1
1,2019-02-01,THEFT,79
1,2019-02-01,WEAPONS VIOLATION,1
1,2019-03-01,ASSAULT,27
1,2019-03-01,BATTERY,53
1,2019-03-01,BURGLARY,12
1,2019-03-01,CRIMINAL DAMAGE,34
1,2019-03-01,CRIMINAL SEXUAL ASSAULT,4
1,2019-03-01,CRIMINAL TRESPASS,15
1,2019-03-01,DECEPTIVE PRACTICE,30
1,2019-03-01,INTERFERENCE WITH PUBLIC OFFICER,1
1,2019-03-01,KIDNAPPING,1
1,2019-03-01,MOTOR VEHICLE THEFT,10
1,2019-03-01,NARCOTICS,6
1,2019-03-01,OBSCENITY,1
1,2019-03-01,OFFENSE INVOLVING CHILDREN,5
1,2019-03-01,OTHER OFFENSE,21
1,2019-03-01,PUBLIC PEACE VIOLATION,1
1,2019-03-01,ROBBERY,8
1,2019-03-01,SEX OFFENSE,1
1,2019-03-01,THEFT,80
1,2019-03-01,WEAPONS VIOLATION,2
1,2019-04-01,ASSAULT,16
1,2019-04-01,BATTERY,53
1,2019-04-01,BURGLARY,13
1,2019-04-01,CRIMINAL DAMAGE,31
1,2019-04-01,CRIMINAL SEXUAL ASSAULT,4
1,2019-04-01,CRIMINAL TRESPASS,5
1,2019-04-01,DECEPTIVE PRACTICE,17
1,2019-04-01,INTERFERENCE WITH PUBLIC OFFICER,2
1,2019-04-01,MOTOR VEHICLE THEFT,10
1,2019-04-01,NARCOTICS,5
1,2019-04-01,OFFENSE INVOLVING CHILDREN,2
1,2019-04-01,OTHER OFFENSE,17
1,2019-04-01,PUBLIC PEACE VIOLATION,1
1,2019-04-01,ROBBERY,3
1,2019-04-01,SEX OFFENSE,2
1,2019-04-01,THEFT,78
1,2019-04-01,WEAPONS VIOLATION,3
1,2019-05-01,ASSAULT,30
1,2019-05-01,BATTERY,77
1,2019-05-01,BURGLARY,19
1,2019-05-01,CRIMINAL DAMAGE,76
1,2019-05-01,CRIMINAL SEXUAL ASSAULT,6
1,2019-05-01,CRIMINAL TRESPASS,12
1,2019-05-01,DECEPTIVE PRACTICE,17
1,2019-05-01,MOTOR VEHICLE THEFT,14
1,2019-05-01,NARCOTICS,3
1,2019-05-01,OBSCENITY,3
1,2019-05-01,OTHER OFFENSE,22
1,2019-05-01,ROBBERY,12
1,2019-05-01,SEX OFFENSE,2
1,2019-05-01,STALKING,2
1,2019-05-01,THEFT,102
1,2019-05-01,WEAPONS VIOLATION,2
1,2019-06-01,ASSAULT,21
1,2019-06-01,BATTERY,63
1,2019-06-01,BURGLARY,11
1,2019-06-01,CRIMINAL DAMAGE,34
1,2019-06-01,CRIMINAL SEXUAL ASSAULT,3
1,2019-06-01,CRIMINAL TRESPASS,5
1,2019-06-01,DECEPTIVE PRACTICE,25
1,2019-06-01,HOMICIDE,1
1,2019-06-01,INTERFERENCE WITH PUBLIC OFFICER,2
1,2019-06-01,MOTOR VEHICLE THEFT,16
1,2019-06-01,NARCOTICS,4
1,2019-06-01,OFFENSE INVOLVING CHILDREN,2
1,2019-06-01,OTHER OFFENSE,20
1,2019-06-01,PUBLIC PEACE VIOLATION,1
1,2019-06-01,ROBBERY,11
1,2019-06-01,SEX OFFENSE,1
1,2019-06-01,STALKING,1
1,2019-06-01,THEFT,110
1,2019-06-01,WEAPONS VIOLATION,3
1,2019-07-01,ASSAULT,20
1,2019-07-01,BATTERY,65
1,2019-07-01,BURGLARY,18
1,2019-07-01,CRIMINAL DAMAGE,46
1,2019-07-01,CRIMINAL SEXUAL ASSAULT,2
1,2019-07-01,CRIMINAL TRESPASS,11
1,2019-07-01,DECEPTIVE PRACTICE,20
1,2019-07-01,HOMICIDE,1
1,2019-07-01,INTERFERENCE WITH PUBLIC OFFICER,1
1,2019-07-01,MOTOR VEHICLE THEFT,20
1,2019-07-01,NARCOTICS,16
1,2019-07-01,OTHER OFFENSE,11
1,2019-07-01,PUBLIC PEACE VIOLATION,1
1,2019-07-01,ROBBERY,7
1,2019-07-01,SEX OFFENSE,2
1,2019-07-01,THEFT,139
1,2019-07-01,WEAPONS VIOLATION,8
1,2019-08-01,ASSAULT,28
1,2019-08-01,BATTERY,59
1,2019-08-01,BURGLARY,23
1,2019-08-01,CRIMINAL DAMAGE,54
1,2019-08-01,CRIMINAL SEXUAL ASSAULT,6
1,2019-08-01,CRIMINAL TRESPASS,10
1,2019-08-01,DECEPTIVE PRACTICE,31
1,2019-08-01,INTERFERENCE WITH PUBLIC OFFICER,2
1,2019-08-01,MOTOR VEHICLE THEFT,14
1,2019-08-01,NARCOTICS,9
1,2019-08-01,OFFENSE INVOLVING CHILDREN,1
1,2019-08-01,OTHER OFFENSE,14
1,2019-08-01,ROBBERY,18
1,2019-08-01,THEFT,131
1,2019-08-01,WEAPONS VIOLATION,3
1,2019-09-01,ASSAULT,21
1,2019-09-01,BATTERY,64
1,2019-09-01,BURGLARY,14
1,2019-09-01,CRIMINAL DAMAGE,47
1,2019-09-01,CRIMINAL SEXUAL ASSAULT,2
1,2019-09-01,CRIMINAL TRESPASS,15
1,2019-09-01,DECEPTIVE PRACTICE,25
1,2019-09-01,GAMBLING,1
1,2019-09-01,HUMAN TRAFFICKING,1
1,2019-09-01,INTERFERENCE WITH PUBLIC OFFICER,1
1,2019-09-01,MOTOR VEHICLE THEFT,13
1,2019-09-01,NARCOTICS,12
1,2019-09-01,OBSCENITY,1
1,2019-09-01,OFFENSE INVOLVING CHILDREN,4
1,2019-09-01,OTHER OFFENSE,20
1,2019-09-01,ROBBERY,7
1,2019-09-01,SEX OFFENSE,2
1,2019-09-01,THEFT,128
1,2019-09-01,WEAPONS VIOLATION,2
1,2019-10-01,ASSAULT,26
1,2019-10-01,BATTERY,66
1,2019-10-01,BURGLARY,10
1,2019-10-01,CRIMINAL DAMAGE,37
1,2019-10-01,CRIMINAL SEXUAL ASSAULT,2
1,2019-10-01,CRIMINAL TRESPASS,11
1,2019-10-01,DECEPTIVE PRACTICE,28
1,2019-10-01,GAMBLING,1
1,2019-10-01,INTERFERENCE WITH PUBLIC OFFICER,1
1,2019-10-01,INTIMIDATION,1
1,2019-10-01,MOTOR VEHICLE THEFT,6
1,2019-10-01,NARCOTICS,13
1,2019-10-01,OTHER OFFENSE,18
1,2019-10-01,PUBLIC PEACE VIOLATION,6
1,2019-10-01,ROBBERY,13
1,2019-10-01,SEX OFFENSE,3
1,2019-10-01,STALKING,1
1,2019-10-01,THEFT,105
1,2019-10-01,WEAPONS VIOLATION,1
1,2019-11-01,ARSON,1
1,2019-11-01,ASSAULT,25
1,2019-11-01,BATTERY,60
1,2019-11-01,BURGLARY,7
1,2019-11-01,CRIMINAL DAMAGE,16
1,2019-11-01,CRIMINAL SEXUAL ASSAULT,3
1,2019-11-01,CRIMINAL TRESPASS,11
1,2019-11-01,DECEPTIVE PRACTICE,28
1,2019-11-01,HOMICIDE,2
1,2019-11-01,INTERFERENCE WITH PUBLIC OFFICER,1
1,2019-11-01,MOTOR VEHICLE THEFT,5
1,2019-11-01,NARCOTICS,8
1,2019-11-01,OFFENSE INVOLVING CHILDREN,5
1,2019-11-01,OTHER OFFENSE,20
1,2019-11-01,ROBBERY,12
1,2019-11-01,SEX OFFENSE,1
1,2019-11-01,STALKING,1
1,2019-11-01,THEFT,92
1,2019-11-01,WEAPONS VIOLATION,3
1,2019-12-01,ASSAULT,22
1,2019-12-01,BATTERY,69
1,2019-12-01,BURGLARY,11
1,2019-12-01,CRIMINAL DAMAGE,47
1,2019-12-01,CRIMINAL SEXUAL ASSAULT,4
1,2019-12-01,CRIMINAL TRESPASS,12
1,2019-12-01,DECEPTIVE PRACTICE,34
1,2019-12-01,HOMICIDE,2
1,2019-12-01,MOTOR VEHICLE THEFT,5
1,2019-12-01,NARCOTICS,6
1,2019-12-01,OFFENSE INVOLVING CHILDREN,3
1,2019-12-01,OTHER OFFENSE,21
1,2019-12-01,ROBBERY,6
1,2019-12-01,SEX OFFENSE,1
1,2019-12-01,THEFT,113
1,2019-12-01,WEAPONS VIOLATION,2
1,2020-01-01,ASSAULT,20
1,2020-01-01,BATTERY,41
1,2020-01-01,BURGLARY,9
1,2020-01-01,CRIMINAL DAMAGE,46
1,2020-01-01,CRIMINAL SEXUAL ASSAULT,5
1,2020-01-01,CRIMINAL TRESPASS,9
1,2020-01-01,DECEPTIVE PRACTICE,31
1,2020-01-01,INTERFERENCE WITH PUBLIC OFFICER,1
1,2020-01-01,LIQUOR LAW VIOLATION,1
1,2020-01-01,MOTOR VEHICLE THEFT,10
1,2020-01-01,NARCOTICS,8
1,2020-01-01,OFFENSE INVOLVING CHILDREN,4
1,2020-01-01,OTHER OFFENSE,30
1,2020-01-01,ROBBERY,14
1,2020-01-01,SEX OFFENSE,2
1,2020-01-01,THEFT,91
1,2020-01-01,WEAPONS VIOLATION,3
1,2020-02-01,ARSON,1
1,2020-02-01,ASSAULT,22
1,2020-02-01,BATTERY,44
1,2020-02-01,BURGLARY,7
1,2020-02-01,CRIMINAL DAMAGE,31
1,2020-02-01,CRIMINAL SEXUAL ASSAULT,3
1,2020-02-01,CRIMINAL TRESPASS,3
1,2020-02-01,DECEPTIVE PRACTICE,36
1,2020-02-01,INTERFERENCE WITH PUBLIC OFFICER,2
1,2020-02-01,KIDNAPPING,1
1,2020-02-01,LIQUOR LAW VIOLATION,1
1,2020-02-01,MOTOR VEHICLE THEFT,9
1,2020-02-01,NARCOTICS,11
1,2020-02-01,OFFENSE INVOLVING CHILDREN,3
1,2020-02-01,OTHER OFFENSE,20
1,2020-02-01,ROBBERY,8
1,2020-02-01,SEX OFFENSE,2
1,2020-02-01,STALKING,1
1,2020-02-01,THEFT,86
1,2020-02-01,WEAPONS VIOLATION,3
1,2020-03-01,ASSAULT,17
1,2020-03-01,BATTERY,62
1,2020-03-01,BURGLARY,8
1,2020-03-01,CRIMINAL DAMAGE,35
1,2020-03-01,CRIMINAL SEXUAL ASSAULT,2
1,2020-03-01,CRIMINAL TRESPASS,6
1,2020-03-01,DECEPTIVE PRACTICE,24
1,2020-03-01,INTIMIDATION,1
1,2020-03-01,MOTOR VEHICLE THEFT,4
1,2020-03-01,NARCOTICS,10
1,2020-03-01,OFFENSE INVOLVING CHILDREN,2
1,2020-03-01,OTHER NARCOTIC VIOLATION,1
1,2020-03-01,OTHER OFFENSE,10
1,2020-03-01,PUBLIC PEACE VIOLATION,1
1,2020-03-01,ROBBERY,9
1,2020-03-01,SEX OFFENSE,3
1,2020-03-01,THEFT,59
1,2020-03-01,WEAPONS VIOLATION,1
1,2020-04-01,ASSAULT,16
1,2020-04-01,BATTERY,28
1,2020-04-01,BURGLARY,10
1,2020-04-01,CRIMINAL DAMAGE,28
1,2020-04-01,CRIMINAL SEXUAL ASSAULT,2
1,2020-04-01,CRIMINAL TRESPASS,4
1,2020-04-01,DECEPTIVE PRACTICE,26
1,2020-04-01,HOMICIDE,1
1,2020-04-01,MOTOR VEHICLE THEFT,1
1,2020-04-01,NARCOTICS,1
1,2020-04-01,OTHER OFFENSE,11
1,2020-04-01,PUBLIC PEACE VIOLATION,2
1,2020-04-01,ROBBERY,10
1,2020-04-01,SEX OFFENSE,3
1,2020-04-01,THEFT,49
1,2020-04-01,WEAPONS VIOLATION,2
1,2020-05-01,ASSAULT,20
1,2020-05-01,BATTERY,60
1,2020-05-01,BURGLARY,22
1,2020-05-01,CRIMINAL DAMAGE,39
1,2020-05-01,CRIMINAL SEXUAL ASSAULT,2
1,2020-05-01,CRIMINAL TRESPASS,5
1,2020-05-01,DECEPTIVE PRACTICE,16
1,2020-05-01,HOMICIDE,1
1,2020-05-01,KIDNAPPING,1
1,2020-05-01,MOTOR VEHICLE THEFT,7
1,2020-05-01,NARCOTICS,2
1,2020-05-01,OFFENSE INVOLVING CHILDREN,1
1,2020-05-01,OTHER OFFENSE,16
1,2020-05-01,PUBLIC PEACE VIOLATION,1
1,2020-05-01,ROBBERY,3
1,2020-05-01,SEX OFFENSE,1
1,2020-05-01,STALKING,1
1,2020-05-01,THEFT,51
1,2020-06-01,ASSAULT,27
1,2020-06-01,BATTERY,63
1,2020-06-01,BURGLARY,7
1,2020-06-01,CRIMINAL DAMAGE,46
1,2020-06-01,CRIMINAL SEXUAL ASSAULT,5
1,2020-06-01,CRIMINAL TRESPASS,7
1,2020-06-01,DECEPTIVE PRACTICE,21
1,2020-06-01,HOMICIDE,2
1,2020-06-01,MOTOR VEHICLE THEFT,10
1,2020-06-01,NARCOTICS,2
1,2020-06-01,OFFENSE INVOLVING CHILDREN,1
1,2020-06-01,OTHER OFFENSE,16
1,2020-06-01,PUBLIC PEACE VIOLATION,1
1,2020-06-01,ROBBERY,14
1,2020-06-01,SEX OFFENSE,2
1,2020-06-01,THEFT,62
1,2020-06-01,WEAPONS VIOLATION,2
1,2020-07-01,ASSAULT,25
1,2020-07-01,BATTERY,68
1,2020-07-01,BURGLARY,4
1,2020-07-01,CRIMINAL DAMAGE,41
1,2020-07-01,CRIMINAL SEXUAL ASSAULT,5
1,2020-07-01,CRIMINAL TRESPASS,2
1,2020-07-01,DECEPTIVE PRACTICE,28
1,2020-07-01,INTERFERENCE WITH PUBLIC OFFICER,1
1,2020-07-01,MOTOR VEHICLE THEFT,11
1,2020-07-01,NARCOTICS,5
1,2020-07-01,OFFENSE INVOLVING CHILDREN,1
1,2020-07-01,OTHER OFFENSE,10
1,2020-07-01,PUBLIC PEACE VIOLATION,1
1,2020-07-01,ROBBERY,8
1,2020-07-01,SEX OFFENSE,3
1,2020-07-01,STALKING,1
1,2020-07-01,THEFT,76
1,2020-07-01,WEAPONS VIOLATION,4
1,2020-08-01,ASSAULT,30
1,2020-08-01,BATTERY,67
1,2020-08-01,BURGLARY,15
1,2020-08-01,CRIMINAL DAMAGE,46
1,2020-08-01,CRIMINAL SEXUAL ASSAULT,4
1,2020-08-01,CRIMINAL TRESPASS,5
1,2020-08-01,DECEPTIVE PRACTICE,21
1,2020-08-01,INTERFERENCE WITH PUBLIC OFFICER,1
1,2020-08-01,LIQUOR LAW VIOLATION,1
1,2020-08-01,MOTOR VEHICLE THEFT,14
1,2020-08-01,NARCOTICS,7
1,2020-08-01,OFFENSE INVOLVING CHILDREN,2
1,2020-08-01,OTHER OFFENSE,9
1,2020-08-01,PUBLIC INDECENCY,1
1,2020-08-01,ROBBERY,12
1,2020-08-01,SEX OFFENSE,2
1,2020-08-01,STALKING,1
1,2020-08-01,THEFT,77
1,2020-08-01,WEAPONS VIOLATION,3
1,2020-09-01,ASSAULT,17
1,2020-09-01,BATTERY,52
1,2020-09-01,BURGLARY,17
1,2020-09-01,CRIMINAL DAMAGE,42
1,2020-09-01,CRIMINAL SEXUAL ASSAULT,3
1,2020-09-01,CRIMINAL TRESPASS,9
1,2020-09-01,DECEPTIVE PRACTICE,26
1,2020-09-01,HOMICIDE,1
1,2020-09-01,LIQUOR LAW VIOLATION,1
1,2020-09-01,MOTOR VEHICLE THEFT,8
1,2020-09-01,NARCOTICS,2
1,2020-09-01,OFFENSE INVOLVING CHILDREN,2
1,2020-09-01,OTHER OFFENSE,19
1,2020-09-01,PUBLIC PEACE VIOLATION,1
1,2020-09-01,ROBBERY,10
1,2020-09-01,THEFT,72
